Lake,Year,Alk/Acid,Tot-P,WaterTemp,LakeYear,BelowLN,Size,Richness,Latfix,DCA1,DCA2
Tängersjö,2005,0.0975,8.5,14.7,Tängersjö 2005,YES,0.09,52,57.46608449,0.044374853,0.261453104
Tängersjö,2006,0.11,7,16.95,Tängersjö 2006,YES,0.09,45,57.46608449,0.282099612,0.183373994
Tängersjö,2007,0.095,4,14.35,Tängersjö 2007,YES,0.09,42,57.46608449,-0.377587858,-0.010125929
Tängersjö,2008,0.09,8,12.8,Tängersjö 2008,YES,0.09,42,57.46608449,-0.151286415,0.303206156
Tängersjö,2009,0.091,7,12.25,Tängersjö 2009,YES,0.09,34,57.46608449,-0.295772803,-0.028710374
Tängersjö,2010,0.089,9,12.9,Tängersjö 2010,YES,0.09,34,57.46608449,-0.232073592,0.374403818
Tängersjö,2011,0.086,9.5,13.05,Tängersjö 2011,YES,0.09,41,57.46608449,-0.582073158,0.243569124
Tängersjö,2012,0.08,7,19.9,Tängersjö 2012,YES,0.09,37,57.46608449,-0.298199869,0.253818438
Tängersjö,2013,0.090666667,7.333333333,11.4,Tängersjö 2013,YES,0.09,31,57.46608449,0.215386064,0.602606431
Tängersjö,2014,0.0895,7.5,15.35,Tängersjö 2014,YES,0.09,37,57.46608449,-0.086413973,0.081997685
Tängersjö,2015,0.076,6.65,14.95,Tängersjö 2015,YES,0.09,36,57.46608449,5.17E-06,0.236542579
Tängersjö,2016,0.106,7.6,12.4,Tängersjö 2016,YES,0.09,45,57.46608449,0.043223579,-0.271577618
Tängersjö,2017,0.082,7.65,12.2,Tängersjö 2017,YES,0.09,47,57.46608449,-0.861349971,-0.104183846
Tärnan,1995,0.338,12,20.7,Tärnan 1995,YES,1.06,31,59.5570295,0.962602418,-0.745837038
Tärnan,1996,0.3395,11.5,14.85,Tärnan 1996,YES,1.06,45,59.5570295,0.404678569,-0.652907397
Tärnan,1997,0.3525,9.5,16.3,Tärnan 1997,YES,1.06,43,59.5570295,0.800841208,-0.788281889
Tärnan,1998,0.336,9.5,15.15,Tärnan 1998,YES,1.06,48,59.5570295,0.010827048,-0.555038702
Tärnan,1999,0.335,17.5,15.75,Tärnan 1999,YES,1.06,38,59.5570295,0.188371819,-0.224208742
Tärnan,2000,0.3285,20,14.8,Tärnan 2000,YES,1.06,36,59.5570295,0.575807624,-0.540941193
Tärnan,2001,0.3165,11,15.7,Tärnan 2001,YES,1.06,21,59.5570295,1.785606096,-0.871858354
Tärnan,2002,0.322,11,16.2,Tärnan 2002,YES,1.06,39,59.5570295,0.854777921,-0.634852532
Tärnan,2003,0.3535,9.5,16.85,Tärnan 2003,YES,1.06,24,59.5570295,1.251003558,-0.726763913
Tärnan,2004,0.34,8.5,14.55,Tärnan 2004,YES,1.06,41,59.5570295,0.793234383,-0.565703887
Tärnan,2005,0.3545,13,14.8,Tärnan 2005,YES,1.06,50,59.5570295,0.290951129,-0.507460296
Tärnan,2006,0.3565,10,16.15,Tärnan 2006,YES,1.06,50,59.5570295,0.440409042,-0.701618545
Tärnan,2007,0.354,6,14.25,Tärnan 2007,YES,1.06,43,59.5570295,0.297719189,-0.488673499
Tärnan,2008,0.345,11.5,15.15,Tärnan 2008,YES,1.06,42,59.5570295,0.980808817,-0.718129125
Tärnan,2009,0.33,11.5,16.7,Tärnan 2009,YES,1.06,51,59.5570295,0.124298598,0.157381772
Tärnan,2010,0.337666667,11.66666667,12.33333333,Tärnan 2010,YES,1.06,53,59.5570295,0.506519859,-0.476427026
Tärnan,2011,0.3395,10.5,15.65,Tärnan 2011,YES,1.06,55,59.5570295,0.604481768,-0.555020005
Tärnan,2012,0.321,12.5,15.05,Tärnan 2012,YES,1.06,62,59.5570295,0.682148719,-0.651137524
Tärnan,2013,0.3435,14,15.1,Tärnan 2013,YES,1.06,42,59.5570295,0.826620939,-0.317450601
Tärnan,2014,0.3445,16.8,17.25,Tärnan 2014,YES,1.06,52,59.5570295,0.606737099,-0.604627657
Tärnan,2015,0.3225,13.15,15.55,Tärnan 2015,YES,1.06,53,59.5570295,1.272661255,-0.568122655
Tärnan,2016,0.338333333,13.53333333,9.7,Tärnan 2016,YES,1.06,46,59.5570295,1.176341845,-0.558061507
Tärnan,2017,0.3505,13.2,15.1,Tärnan 2017,YES,1.06,41,59.5570295,0.922594138,-0.57983847
Tomeshultagölen,1995,1.00E-04,26,12,Tomeshultagölen 1995,YES,0.0929,15,56.73873841,-1.502664256,-0.191394648
Tomeshultagölen,1996,1.00E-04,23,13.1,Tomeshultagölen 1996,YES,0.0929,13,56.73873841,-0.636321563,-0.740614592
Tomeshultagölen,1997,1.00E-04,26.5,14.55,Tomeshultagölen 1997,YES,0.0929,19,56.73873841,-1.440878092,-0.206683793
Tomeshultagölen,1998,1.00E-04,29.5,18.9,Tomeshultagölen 1998,YES,0.0929,23,56.73873841,-1.471115034,-0.113707302
Tomeshultagölen,1999,1.00E-04,36,12.6,Tomeshultagölen 1999,YES,0.0929,13,56.73873841,-1.426060483,-0.071085045
Tomeshultagölen,2000,0.0025,28,14.1,Tomeshultagölen 2000,YES,0.0929,20,56.73873841,-1.181958638,-0.134557405
Tomeshultagölen,2001,1.00E-04,21.5,16.65,Tomeshultagölen 2001,YES,0.0929,27,56.73873841,-0.840837275,-0.239224905
Tomeshultagölen,2003,1.00E-04,25.5,12.65,Tomeshultagölen 2003,YES,0.0929,25,56.73873841,-0.909608204,-0.376999841
Tomeshultagölen,2004,1.00E-04,26.5,12,Tomeshultagölen 2004,YES,0.0929,19,56.73873841,-0.837339957,-0.626657599
Tomeshultagölen,2005,1.00E-04,30.5,12.7,Tomeshultagölen 2005,YES,0.0929,24,56.73873841,-1.007744506,-0.311797184
Tomeshultagölen,2006,0.0085,32,15.3,Tomeshultagölen 2006,YES,0.0929,17,56.73873841,-0.560107772,-0.352649645
Tomeshultagölen,2007,1.00E-04,12.5,13.9,Tomeshultagölen 2007,YES,0.0929,19,56.73873841,-1.214192973,-0.38297866
Tomeshultagölen,2009,0.012,23,12.9,Tomeshultagölen 2009,YES,0.0929,17,56.73873841,-0.773583894,0.014108912
Tomeshultagölen,2010,1.00E-04,16.66666667,7.266666667,Tomeshultagölen 2010,YES,0.0929,22,56.73873841,-0.980426716,-0.319490171
Tomeshultagölen,2011,1.00E-04,19.5,7.9,Tomeshultagölen 2011,YES,0.0929,22,56.73873841,-0.989405243,-0.461247832
Tomeshultagölen,2012,0.0115,26.5,12.25,Tomeshultagölen 2012,YES,0.0929,22,56.73873841,-1.253934902,-0.321262089
Tomeshultagölen,2013,0.0245,27.5,13.1,Tomeshultagölen 2013,YES,0.0929,26,56.73873841,-0.819984168,-0.395253938
Tomeshultagölen,2014,0.014,25.3,14.85,Tomeshultagölen 2014,YES,0.0929,26,56.73873841,-0.890417133,-0.400616423
Tomeshultagölen,2015,0.0145,32,14.9,Tomeshultagölen 2015,YES,0.0929,22,56.73873841,-0.784647584,-0.292461104
Tomeshultagölen,2016,0.000666667,21.06666667,9.833333333,Tomeshultagölen 2016,YES,0.0929,26,56.73873841,-0.921369367,-0.36506897
Tomeshultagölen,2017,0.0015,23.65,14.15,Tomeshultagölen 2017,YES,0.0929,22,56.73873841,-0.623859089,-0.026948185
Västra Solsjön,1996,0.1165,7.5,15.6,Västra Solsjön 1996,YES,1.8522,23,59.10093636,0.219860293,-0.040030202
Västra Solsjön,1997,0.122,3,16.6,Västra Solsjön 1997,YES,1.8522,27,59.10093636,0.209693631,0.047572996
Västra Solsjön,1998,0.1235,8.5,13.15,Västra Solsjön 1998,YES,1.8522,21,59.10093636,0.278182826,-1.051321001
Västra Solsjön,1999,0.122,4,13.35,Västra Solsjön 1999,YES,1.8522,32,59.10093636,0.26497659,-0.596327054
Västra Solsjön,2001,0.113,8,14.75,Västra Solsjön 2001,YES,1.8522,29,59.10093636,0.839552799,-0.233100848
Västra Solsjön,2002,0.1165,3,14.1,Västra Solsjön 2002,YES,1.8522,27,59.10093636,0.950338869,-0.043479919
Västra Solsjön,2003,0.1325,3,18.4,Västra Solsjön 2003,YES,1.8522,22,59.10093636,0.269552936,0.447338953
Västra Solsjön,2004,0.136,4.5,14.25,Västra Solsjön 2004,YES,1.8522,27,59.10093636,0.392162721,0.350982276
Västra Solsjön,2005,0.133,4,15.05,Västra Solsjön 2005,YES,1.8522,30,59.10093636,0.922860371,-0.157439897
Västra Solsjön,2006,0.144,3.5,16.65,Västra Solsjön 2006,YES,1.8522,30,59.10093636,0.5479731,-0.25437861
Västra Solsjön,2007,0.1395,2,14.15,Västra Solsjön 2007,YES,1.8522,46,59.10093636,0.526939073,-0.091241901
Västra Solsjön,2008,0.143,3,12.16666667,Västra Solsjön 2008,YES,1.8522,29,59.10093636,0.500834674,0.069334478
Västra Solsjön,2009,0.1485,3.5,11.6,Västra Solsjön 2009,YES,1.8522,37,59.10093636,0.407351724,0.09149323
Västra Solsjön,2010,0.146,4.5,13.9,Västra Solsjön 2010,YES,1.8522,22,59.10093636,-0.420139121,-0.306048948
Västra Solsjön,2011,0.161,4,14.65,Västra Solsjön 2011,YES,1.8522,23,59.10093636,-0.383732502,0.348526755
Västra Solsjön,2012,0.2355,2,14.85,Västra Solsjön 2012,YES,1.8522,23,59.10093636,-0.326063171,0.799420383
Västra Solsjön,2013,0.2295,2.5,13.95,Västra Solsjön 2013,YES,1.8522,25,59.10093636,-0.183027142,0.94958346
Västra Solsjön,2014,0.218,2.5,13.4,Västra Solsjön 2014,YES,1.8522,21,59.10093636,-0.621911004,0.598114678
Västra Solsjön,2015,0.2805,1.15,14.55,Västra Solsjön 2015,YES,1.8522,30,59.10093636,-0.512939441,0.426737928
Västra Solsjön,2017,0.2175,1.6,13.2,Västra Solsjön 2017,YES,1.8522,30,59.10093636,-0.45022636,0.810075913
Ymsen,1995,0.742,42.5,13.5,Ymsen 1995,YES,13.104,19,58.64472043,0.560846424,-0.712725785
Ymsen,1996,0.776,42,15.05,Ymsen 1996,YES,13.104,13,58.64472043,0.938355061,0.211104572
Ymsen,1997,0.8545,33,16.05,Ymsen 1997,YES,13.104,32,58.64472043,1.062389329,-0.313988196
Ymsen,2005,0.6995,55,13.45,Ymsen 2005,YES,13.104,24,58.64472043,0.989589806,1.567548203
Ymsen,2006,0.715,62.5,14.6,Ymsen 2006,YES,13.104,20,58.64472043,0.767400034,1.50779234
Ymsen,2007,0.644,20.5,12,Ymsen 2007,YES,13.104,13,58.64472043,1.01016447,1.549578452
Ymsen,2008,0.6685,61,12.15,Ymsen 2008,YES,13.104,21,58.64472043,1.079442547,1.202489986
Ymsen,2009,0.8285,67,10.8,Ymsen 2009,YES,13.104,17,58.64472043,1.249266801,2.011508942
Ymsen,2010,0.678,79,12.9,Ymsen 2010,YES,13.104,23,58.64472043,1.008738266,1.855500004
Ymsen,2011,0.6585,153,10.7,Ymsen 2011,YES,13.104,19,58.64472043,-0.210911411,-0.285225183
Ymsen,2012,0.681,69.5,12.75,Ymsen 2012,YES,13.104,22,58.64472043,0.124828776,-0.822216081
Ymsen,2013,0.65,67,13.85,Ymsen 2013,YES,13.104,29,58.64472043,1.054823491,1.324315079
Ymsen,2014,0.7525,70.95,12,Ymsen 2014,YES,13.104,14,58.64472043,0.918435849,1.170868262
Ymsen,2015,0.729,98.1,12.9,Ymsen 2015,YES,13.104,16,58.64472043,1.380471146,-0.686429174
Ymsen,2016,0.7765,86.85,10.9,Ymsen 2016,YES,13.104,33,58.64472043,0.173390895,-0.356593239
Ymsen,2017,0.8685,78.85,14.25,Ymsen 2017,YES,13.104,34,58.64472043,0.18510408,-0.808228529
