SUBPROG,AREA,INST,SCODE,MEDIUM,LISTMED,SIZE,YYYYMM,SPOOL,PFLAG,SPECIES,LISTSPE,CLASS,PARAM,PARLIST,VALUE,UNIT,FLAGQUA,FLAGSTA,TREE,source_datafile ,Comment
VS,SE16,SN,H10,MICOVAMY,SE,,200908,1,,BETU PUB,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H10,MICOVAMY,SE,,200908,1,,,,,COVE_T,IM,17,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H10,MICOVAMY,SE,,200908,1,,,,,COVE_F,IM,15,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H10,MICOVAMY,SE,,200908,1,,,,,COVE_B,IM,90,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H10,MICOVAMY,SE,,200908,1,,,,,COVE_S,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,,,,COVE_T,IM,15,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,,,,COVE_S,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,,,,COVE_F,IM,45,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,,,,COVE_B,IM,85,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,BETU PUB,B4,,COVE_T,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,10,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,PINU SYL,B4,,COVE_T,IM,4,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,SALI CAP,B4,,COVE_T,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,BETU PUB,B4,,COVE_S,IM,3,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,JUNI COM,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,SALI CAP,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,BETU PUB,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,C GLOBUL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,EMPE HER,B4,,COVE_F,IM,10,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,JUNI COM,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,MELA PRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,PICE ABI,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,POPU TRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,SORB AUC,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,VACC MYR,B4,,COVE_F,IM,20,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,VACC ULI,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,VACC VIT,B4,,COVE_F,IM,10,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,H8,MICOVAMY,SE,,200908,1,,BETU NAN,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_T,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,CALL VUL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,VACC VIT,B4,,COVE_F,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,TRIE EUR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,VACC MYR,B4,,COVE_F,IM,10,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,VACC ULI,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,MELA PRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,LUZU PIL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,LINN BOR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,EMPE HER,B4,,COVE_F,IM,7,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,PINU SYL,B4,,COVE_T,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,8,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,,,,COVE_T,IM,15,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,,,,COVE_S,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,,,,COVE_F,IM,30,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D10,SPVACCMY,SE,,200908,1,,,,,COVE_B,IM,90,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,,,,COVE_T,IM,30,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,,,,COVE_S,IM,10,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,,,,COVE_F,IM,25,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,,,,COVE_B,IM,90,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_T,IM,3,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,30,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,POPU TRA,B4,,COVE_S,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,EMPE HER,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,LINN BOR,B4,,COVE_F,IM,3,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,LIST COR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,LUZU PIL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,MELA PRA,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,POPU TRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,TRIE EUR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,VACC MYR,B4,,COVE_F,IM,15,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,VACC VIT,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D11,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,,,,COVE_T,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,,,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,,,,COVE_F,IM,30,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,,,,COVE_B,IM,90,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_T,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,SALI CAP,B4,,COVE_T,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,EMPE HER,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,GYMN DRY,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,LINN BOR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,LIST COR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,LUZU PIL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,LYCO ANN,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,MAJA BIF,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,MELA PRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,MELA SYL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,ORTH SEC,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,PYRO MIN,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,SOLI VIR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,TRIE EUR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,VACC MYR,B4,,COVE_F,IM,10,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,D13,SPVACCMY,SE,,200908,1,,VACC VIT,B4,,COVE_F,IM,4,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_S,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,VACC VIT,B4,,COVE_F,IM,3,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,LUZU PIL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,MELA PRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,SOLI VIR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,TRIE EUR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,VACC MYR,B4,,COVE_F,IM,18,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,EMPE HER,B4,,COVE_F,IM,3,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,LINN BOR,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_T,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,18,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,,,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,,,,COVE_F,IM,30,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,,,,COVE_B,IM,95,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E10,SPVACCMY,SE,,200908,1,,,,,COVE_T,IM,20,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,,,,COVE_T,IM,50,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,,,,COVE_S,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,,,,COVE_F,IM,13,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,,,,COVE_B,IM,90,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_T,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,50,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,GOOD REP,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,GYMN DRY,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,LINN BOR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,LUZU PIL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,MAJA BIF,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,MELA PRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,MELA SYL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,TRIE EUR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,VACC MYR,B4,,COVE_F,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,VACC VIT,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,E13,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,,,,COVE_T,IM,12,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,,,,COVE_S,IM,3,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,,,,COVE_F,IM,30,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,,,,COVE_B,IM,95,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_T,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,12,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,3,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,EMPE HER,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,LINN BOR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,LUZU PIL,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,MELA PRA,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,TRIE EUR,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,VACC MYR,B4,,COVE_F,IM,20,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F8,SPVACCMY,SE,,200908,1,,VACC VIT,B4,,COVE_F,IM,4,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,,,,COVE_T,IM,10,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,,,,COVE_S,IM,6,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,,,,COVE_F,IM,15,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,,,,COVE_B,IM,90,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_T,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_T,IM,8,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,SALI CAP,B4,,COVE_T,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,BETU PUB,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,PICE ABI,B4,,COVE_S,IM,5,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,SORB AUC,B4,,COVE_S,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,DESC FLE,B4,,COVE_F,IM,2,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,EMPE HER,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
VS,SE16,SN,F9,SPVACCMY,SE,,200908,1,,JUNI COM,B4,,COVE_F,IM,1,%,,,,VS_New format_Swe_20110224.xlsx,
